transaction_id,date,amount_raw,amount,operation_raw,operation_type,direction,details,Мерчант,user_id,category
1464,2025-12-20,"- 1 000,00 ₸",1000.0,Покупка,purchase,credit,Bro Aport,,user_777,Штрафы
1465,2025-12-20,"- 4 000,00 ₸",4000.0,Перевод,transfer,credit,Санжар Ш.,,user_560,Дети
1466,2025-12-20,"+ 2 000,00 ₸",2000.0,Пополнение,topup,credit,Ерсұлтан А.,,user_560,Электроника
1467,2025-12-20,"+ 2 050,00 ₸",2050.0,Пополнение,topup,credit,Санжар Ш.,,user_966,Инвестиции
1468,2025-12-20,"+ 2 100,00 ₸",2100.0,Пополнение,topup,credit,Ерсұлтан А.,,user_665,Электроника
1469,2025-12-20,"- 6 230,00 ₸",6230.0,Перевод,transfer,credit,Dilnoza S.,,user_521,Аренда
1470,2025-12-20,"+ 5 000,00 ₸",5000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_809,Подписки
1471,2025-12-20,"- 400,00 ₸",400.0,Перевод,transfer,credit,Əлібек Ө.,,user_521,Образование
1472,2025-12-20,"- 550,00 ₸",550.0,Перевод,transfer,credit,Əлібек Ө.,,user_809,Связь
1473,2025-12-20,"+ 10 000,00 ₸",10000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_379,Спорт
1474,2025-12-20,"+ 120,00 ₸",120.0,Покупка,purchase,credit,Tele2,,user_665,Страхование
1475,2025-12-20,"- 120,00 ₸",120.0,Покупка,purchase,credit,Tele2,,user_966,Авто
1476,2025-12-20,"- 240,00 ₸",240.0,Покупка,purchase,credit,Tele2,,user_347,Образование
1477,2025-12-20,"- 75,00 ₸",75.0,Покупка,purchase,credit,Живая Вода,,user_521,Рестораны
1478,2025-12-19,"- 915,00 ₸",915.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_347,Путешествия
1479,2025-12-19,"+ 500,00 ₸",500.0,Пополнение,topup,credit,Санжар Ш.,,user_521,Развлечения
1480,2025-12-19,"- 550,00 ₸",550.0,Покупка,purchase,credit,ИП Акниет,,user_521,Инвестиции
1481,2025-12-19,"- 800,00 ₸",800.0,Покупка,purchase,credit,Bro Aport,,user_304,Коммуналка
1482,2025-12-18,"- 3 150,00 ₸",3150.0,Перевод,transfer,credit,Санжар Ш.,,user_665,Связь
1483,2025-12-18,"- 120,00 ₸",120.0,Покупка,purchase,credit,Tele2,,user_521,Штрафы
1484,2025-12-18,"- 1 230,00 ₸",1230.0,Покупка,purchase,credit,ИП Акниет,,user_809,Развлечения
1485,2025-12-18,"- 749,00 ₸",749.0,Покупка,purchase,credit,Y.GO_RUNCHARGE,,user_966,Штрафы
1486,2025-12-18,"- 1 650,00 ₸",1650.0,Перевод,transfer,credit,Дидар М.,,user_471,Авто
1487,2025-12-18,"- 927,00 ₸",927.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_347,Развлечения
1488,2025-12-18,"+ 10 000,00 ₸",10000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_379,Связь
1489,2025-12-18,"- 449,00 ₸",449.0,Покупка,purchase,credit,Y.GO_RUNCHARGE,,user_966,Штрафы
1490,2025-12-18,"- 950,00 ₸",950.0,Покупка,purchase,credit,ac time,,user_665,Питомцы
1491,2025-12-18,"- 120,00 ₸",120.0,Покупка,purchase,credit,Tele2,,user_521,Связь
1492,2025-12-18,"- 120,00 ₸",120.0,Покупка,purchase,credit,Tele2,,user_665,Ремонт
1493,2025-12-17,"- 2 160,00 ₸",2160.0,Покупка,purchase,credit,ИП Акниет,,user_777,Кредиты
1494,2025-12-17,"- 500,00 ₸",500.0,Перевод,transfer,credit,Максат Д.,,user_521,Подарки
1495,2025-12-17,"- 2 090,00 ₸",2090.0,Покупка,purchase,credit,INJOO,,user_347,Страхование
1496,2025-12-17,"- 500,00 ₸",500.0,Перевод,transfer,credit,Дамир Т.,,user_521,Коммуналка
1497,2025-12-17,"+ 130,00 ₸",130.0,Пополнение,topup,credit,Мадияр А.,,user_560,Кредиты
1498,2025-12-17,"- 1 330,00 ₸",1330.0,Покупка,purchase,credit,Мини маркет Ажар,,user_665,Такси
1499,2025-12-17,"+ 1 200,00 ₸",1200.0,Пополнение,topup,credit,Мадияр А.,,user_521,Образование
1500,2025-12-17,"- 550,00 ₸",550.0,Покупка,purchase,credit,Мини маркет Ажар,,user_304,Образование
1501,2025-12-17,"- 1 100,00 ₸",1100.0,Покупка,purchase,credit,Мини маркет Ажар,,user_966,Коммуналка
1502,2025-12-16,"- 1 180,00 ₸",1180.0,Покупка,purchase,credit,Мини маркет Ажар,,user_777,Рестораны
1503,2025-12-16,"- 2 750,00 ₸",2750.0,Покупка,purchase,credit,YANDEX.EDA,,user_966,Кредиты
1504,2025-12-16,"- 950,00 ₸",950.0,Покупка,purchase,credit,YANDEX.GO,,user_471,Ремонт
1505,2025-12-16,"- 810,00 ₸",810.0,Перевод,transfer,credit,Назим Г.,,user_665,Развлечения
1506,2025-12-16,"- 520,00 ₸",520.0,Покупка,purchase,credit,ИПLesya,,user_560,Штрафы
1507,2025-12-16,"- 350,00 ₸",350.0,Перевод,transfer,credit,Диас Б.,,user_665,Коммуналка
1508,2025-12-16,"- 1 500,00 ₸",1500.0,Покупка,purchase,credit,SmartShell Clients,,user_560,Ремонт
1509,2025-12-16,"- 140,00 ₸",140.0,Покупка,purchase,credit,Маркет Диана,,user_560,Развлечения
1510,2025-12-16,"- 1 000,00 ₸",1000.0,Перевод,transfer,credit,Нұртөре Б.,,user_777,Кредиты
1511,2025-12-16,"- 5 555,00 ₸",5555.0,Перевод,transfer,credit,Жəнібек Т.,,user_966,Инвестиции
1512,2025-12-16,"+ 20 000,00 ₸",20000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_966,Подарки
1513,2025-12-15,"+ 2 700,00 ₸",2700.0,Пополнение,topup,credit,Санжар Ш.,,user_471,Коммуналка
1514,2025-12-15,"- 833,00 ₸",833.0,Перевод,transfer,credit,Диас Б.,,user_777,Электроника
1515,2025-12-15,"- 2 230,00 ₸",2230.0,Покупка,purchase,credit,YANDEX.GO,,user_665,Одежда
1516,2025-12-15,"- 2 726,00 ₸",2726.0,Покупка,purchase,credit,YANDEX.EDA,,user_471,Образование
1517,2025-12-15,"- 120,00 ₸",120.0,Покупка,purchase,credit,Tele2,,user_304,Развлечения
1518,2025-12-15,"+ 400,00 ₸",400.0,Пополнение,topup,credit,Ерсұлтан А.,,user_777,Одежда
1519,2025-12-15,"- 800,00 ₸",800.0,Покупка,purchase,credit,Bro Aport,,user_471,Инвестиции
1520,2025-12-15,"- 2 700,00 ₸",2700.0,Покупка,purchase,credit,Bro Aport,,user_347,Одежда
1521,2025-12-15,"+ 10 000,00 ₸",10000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_471,Образование
1522,2025-12-15,"- 5 400,00 ₸",5400.0,Покупка,purchase,credit,Bro Aport,,user_665,Подписки
1523,2025-12-15,"+ 2 700,00 ₸",2700.0,Пополнение,topup,credit,Ерсұлтан А.,,user_471,Путешествия
1524,2025-12-14,"- 558,00 ₸",558.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_379,Одежда
1525,2025-12-14,"- 3 300,00 ₸",3300.0,Перевод,transfer,credit,Дидар М.,,user_379,Связь
1526,2025-12-14,"+ 1 650,00 ₸",1650.0,Пополнение,topup,credit,Санжар Ш.,,user_347,Коммуналка
1527,2025-12-14,"- 2 628,75 ₸ (- 5,01 USD)",,Покупка,purchase,debit,RAILWAY,,user_347,Страхование
1528,2025-12-14,"- 807,00 ₸",807.0,Покупка,purchase,credit,Magnum Cash&Carry,,user_379,Кредиты
1529,2025-12-14,"- 1 650,00 ₸",1650.0,Перевод,transfer,credit,Дидар М.,,user_347,Транспорт
1530,2025-12-14,"+ 10 000,00 ₸",10000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_347,Образование
1531,2025-12-14,"- 1 700,00 ₸",1700.0,Покупка,purchase,credit,ИП Акниет,,user_966,Подарки
1532,2025-12-13,"- 550,00 ₸",550.0,Покупка,purchase,credit,ИП Акниет,,user_966,Образование
1533,2025-12-13,"- 75,00 ₸",75.0,Покупка,purchase,credit,Живая Вода,,user_471,Аренда
1534,2025-12-13,"- 1 200,00 ₸",1200.0,Перевод,transfer,credit,Ольга П.,,user_379,Штрафы
1535,2025-12-13,"- 2 750,00 ₸",2750.0,Перевод,transfer,credit,Алихан К.,,user_665,Кредиты
1536,2025-12-13,"- 1 450,00 ₸",1450.0,Покупка,purchase,credit,ИП Акниет,,user_379,Такси
1537,2025-12-13,"+ 300,00 ₸",300.0,Пополнение,topup,credit,Ерсұлтан А.,,user_379,Подписки
1538,2025-12-13,"- 600,00 ₸",600.0,Покупка,purchase,credit,LordCity,,user_304,Инвестиции
1539,2025-12-12,"- 800,00 ₸",800.0,Покупка,purchase,credit,LordCity,,user_304,Питомцы
1540,2025-12-12,"- 555,00 ₸",555.0,Покупка,purchase,credit,Садака в мечети,,user_347,Страхование
1541,2025-12-12,"- 2 100,00 ₸",2100.0,Перевод,transfer,credit,Ерсұлтан А.,,user_809,Ремонт
1542,2025-12-12,"+ 10 000,00 ₸",10000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_966,Транспорт
1543,2025-12-12,"- 5 000,00 ₸",5000.0,Перевод,transfer,credit,Санжар Ш.,,user_560,Развлечения
1544,2025-12-11,"+ 3 000,00 ₸",3000.0,Пополнение,topup,credit,Санжар Ш.,,user_665,Путешествия
1545,2025-12-11,"+ 3 000,00 ₸",3000.0,Пополнение,topup,credit,Ерсұлтан А.,,user_304,Авто
1546,2025-12-11,"- 9 000,00 ₸",9000.0,Покупка,purchase,credit,Bro Aport,,user_379,Образование
1547,2025-12-11,"- 120,00 ₸",120.0,Покупка,purchase,credit,Tele2,,user_379,Продукты
1548,2025-12-11,"- 11 617,00 ₸",11617.0,Покупка,purchase,credit,YANDEX.EDA,,user_809,Подписки
1549,2025-12-11,"+ 11 617,00 ₸",11617.0,Покупка,purchase,credit,YANDEX.EDA,,user_809,Образование
1550,2025-12-11,"- 11 617,00 ₸",11617.0,Покупка,purchase,credit,YANDEX.EDA,,user_966,Питомцы
1551,2025-12-11,"+ 6 000,00 ₸",6000.0,Пополнение,topup,credit,Санжар Ш.,,user_304,Страхование
1552,2025-12-11,"+ 15 000,00 ₸",15000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_665,Электроника
1553,2025-12-11,"- 4 042,00 ₸",4042.0,Покупка,purchase,credit,YANDEX.EDA,,user_665,Образование
1554,2025-12-11,"- 20 328,00 ₸",20328.0,Покупка,purchase,credit,ТОО Kaspi Travel,,user_347,Аренда
1555,2025-12-11,"+ 19 049,00 ₸",19049.0,Покупка,purchase,credit,ТОО Kaspi Travel,,user_347,Медицина
1556,2025-12-11,"- 2 660,00 ₸",2660.0,Покупка,purchase,credit,ИП Акниет,,user_560,Авто
1557,2025-12-11,"- 49 700,00 ₸",49700.0,Перевод,transfer,credit,Алихан К.,,user_521,Страхование
1558,2025-12-11,"+ 5 000,00 ₸",5000.0,Пополнение,topup,credit,Санжар Ш.,,user_379,Подарки
1559,2025-12-11,"+ 25 000,00 ₸",25000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_347,Страхование
1560,2025-12-10,"+ 15 000,00 ₸",15000.0,Пополнение,topup,credit,Санжар Ш.,,user_560,Подписки
1561,2025-12-10,"- 1 870,00 ₸",1870.0,Покупка,purchase,credit,YANDEX.DELIVERY,,user_809,Страхование
1562,2025-12-10,"- 1 890,00 ₸",1890.0,Покупка,purchase,credit,Tele2,,user_379,Штрафы
1563,2025-12-10,"- 3 914,00 ₸",3914.0,Покупка,purchase,credit,YANDEX.EDA,,user_347,Такси
1564,2025-12-10,"+ 700,00 ₸",700.0,Пополнение,topup,credit,Ерсұлтан А.,,user_777,Аренда
1565,2025-12-10,"- 2 150,00 ₸",2150.0,Перевод,transfer,credit,Алмас М.,,user_966,Такси
1566,2025-12-10,"- 950,00 ₸",950.0,Покупка,purchase,credit,mixmarket,,user_347,Страхование
1567,2025-12-10,"- 200,00 ₸",200.0,Покупка,purchase,credit,mixmarket,,user_379,Образование
1568,2025-12-09,"- 1 500,00 ₸",1500.0,Перевод,transfer,credit,Ерсұлтан А.,,user_560,Подарки
1569,2025-12-09,"- 40 000,00 ₸",40000.0,Перевод на свой счет,other,credit,На Kaspi Депозит,,user_471,Красота
1570,2025-12-09,"+ 50 000,00 ₸",50000.0,Пополнение,topup,credit,С карты другого банка,,user_809,Аренда
1571,2025-12-09,"- 20 328,00 ₸",20328.0,Покупка,purchase,credit,ТОО Kaspi Travel,,user_379,Кредиты
1572,2025-12-09,"+ 20 000,00 ₸",20000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_665,Страхование
1573,2025-12-09,"- 450 000,00 ₸",450000.0,Перевод на свой счет,other,credit,На Kaspi Депозит,,user_966,Развлечения
1574,2025-12-09,"- 65 422,00 ₸",65422.0,Перевод на свой счет,other,credit,Оплата Kaspi Кредита,,user_665,Штрафы
1575,2025-12-09,"+ 100 000,00 ₸",100000.0,Пополнение,topup,credit,Ахан Д.,,user_560,Кредиты
1576,2025-12-09,"+ 425 000,00 ₸",425000.0,Пополнение,topup,credit,Ахан Д.,,user_471,Связь
1577,2025-12-09,"- 5 798,00 ₸",5798.0,Покупка,purchase,credit,YANDEX.EDA,,user_809,Подписки
1578,2025-12-09,"+ 10 000,00 ₸",10000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_777,Развлечения
1579,2025-12-09,"- 1 650,00 ₸",1650.0,Перевод,transfer,credit,Ильяс Д.,,user_379,Ремонт
1580,2025-12-08,"- 999,00 ₸",999.0,Перевод,transfer,credit,Ерсұлтан А.,,user_379,Развлечения
1581,2025-12-08,"- 1 680,00 ₸",1680.0,Перевод,transfer,credit,Акмарал М.,,user_560,Коммуналка
1582,2025-12-08,"- 1 220,00 ₸",1220.0,Покупка,purchase,credit,Radix фарм,,user_560,Инвестиции
1583,2025-12-08,"+ 5 000,00 ₸",5000.0,Поступление со своего счета,self_transfer,credit,С Kaspi Депозита,,user_347,Подписки
1584,2025-12-08,"- 2 100,00 ₸",2100.0,Перевод,transfer,credit,Ерсұлтан А.,,user_471,Авто
1585,2025-12-08,"- 1 650,00 ₸",1650.0,Перевод,transfer,credit,Дидар М.,,user_966,Питомцы
1586,2025-12-08,"- 350,00 ₸",350.0,Покупка,purchase,credit,RX Alma sity,,user_966,Дети
1587,2025-12-07,"+ 360,00 ₸",360.0,Пополнение,topup,credit,Ерсұлтан А.,,user_304,Транспорт
1588,2025-12-07,"- 500,00 ₸",500.0,Перевод,transfer,credit,Ерсұлтан А.,,user_521,Подписки
1589,2025-12-07,"- 1 130,00 ₸",1130.0,Покупка,purchase,credit,Рахмет минимаркет,,user_521,Транспорт
1590,2025-12-07,"- 1 400,00 ₸",1400.0,Покупка,purchase,credit,RX Alma sity,,user_966,Подписки
1591,2025-12-07,"- 120,00 ₸",120.0,Покупка,purchase,credit,Tele2,,user_347,Инвестиции
1592,2025-12-07,"- 2 000,00 ₸",2000.0,Перевод,transfer,credit,Ахмет Т.,,user_809,Страхование
1593,2025-12-07,"- 2 160,00 ₸",2160.0,Покупка,purchase,credit,YANDEX.GO,,user_966,Коммуналка
1594,2025-12-07,"- 950,00 ₸",950.0,Покупка,purchase,credit,Мини маркет Ажар,,user_665,Путешествия
1595,2025-12-07,"+ 3 500,00 ₸",3500.0,Пополнение,topup,credit,Ерсұлтан А.,,user_966,Одежда
1596,2025-12-07,"- 1 179,60 ₸",1179.6,Покупка,purchase,credit,Алма-Арасан. Для пешеходов,,user_665,Одежда
1597,2025-12-07,"+ 400,00 ₸",400.0,Пополнение,topup,credit,Ерсұлтан А.,,user_560,Штрафы
1598,2025-12-06,"- 75,00 ₸",75.0,Покупка,purchase,credit,Живая Вода,,user_521,Инвестиции
1599,2025-12-06,"- 1 150,00 ₸",1150.0,Перевод,transfer,credit,Алмас М.,,user_304,Образование
1600,2025-12-06,"+ 1 000,00 ₸",1000.0,Пополнение,topup,credit,Санжар Ш.,,user_304,Одежда
1601,2025-12-06,"+ 819,00 ₸",819.0,Пополнение,topup,credit,Ерсұлтан А.,,user_347,Подарки
